trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
834,False,"{'a': 0.6, 'e': 0.9652639000000001}",25,0,-185.4949972342134,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
835,False,"{'a': 0.6, 'e': 0.9651805000000001}",25,0,-35.189612267620234,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
836,False,"{'a': 0.6, 'e': 0.9650970000000001}",30,0,-262.9574928394969,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 5}",0
837,False,"{'a': 0.6, 'e': 0.9650134000000001}",30,0,-175.07587225762245,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
838,False,"{'a': 0.6, 'e': 0.9649297000000001}",20,0,-8.876757435512943,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
839,False,"{'a': 0.6, 'e': 0.9648459000000001}",25,0,-152.4804779134356,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 2}",0
840,False,"{'a': 0.6, 'e': 0.9647620000000001}",20,0,-75.95418750716377,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
841,False,"{'a': 0.6, 'e': 0.9646780000000001}",20,0,-84.38396905283977,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
842,False,"{'a': 0.6, 'e': 0.9645939000000001}",25,1,-77.4528212809661,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 1}",1
843,False,"{'a': 0.6, 'e': 0.9645097000000001}",20,0,-96.92016725621284,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
844,False,"{'a': 0.6, 'e': 0.9644254000000001}",20,0,-84.88593144788985,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
845,False,"{'a': 0.6, 'e': 0.9643410000000001}",20,6,-61.39144976869241,"{0: 6, 1: 1, 2: 7, 3: 0, 4: 0}",1
846,False,"{'a': 0.6, 'e': 0.9642565000000001}",30,0,-65.95948242956618,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
847,False,"{'a': 0.6, 'e': 0.9641719000000001}",25,0,-148.6105414822006,"{0: 13, 1: 3, 2: 5, 3: 3, 4: 1}",0
848,False,"{'a': 0.6, 'e': 0.9640872}",20,0,-117.80099894650098,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
849,False,"{'a': 0.6, 'e': 0.9640024}",25,0,-46.93820761146596,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
850,False,"{'a': 0.6, 'e': 0.9639175}",30,0,-130.7150555416025,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
851,False,"{'a': 0.6, 'e': 0.9638325}",35,0,-151.78987476014854,"{0: 24, 1: 4, 2: 3, 3: 2, 4: 2}",0
852,False,"{'a': 0.6, 'e': 0.9637474}",30,0,-217.58766611701677,"{0: 19, 1: 2, 2: 3, 3: 2, 4: 4}",0
853,False,"{'a': 0.6, 'e': 0.9636622}",30,16,-42.56153638126115,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 0}",1
854,False,"{'a': 0.6, 'e': 0.9635769000000001}",25,0,-162.3264524595704,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
855,False,"{'a': 0.6, 'e': 0.9634915000000001}",25,3,-250.1302786287534,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 6}",1
856,False,"{'a': 0.6, 'e': 0.9634060000000001}",25,12,-48.434158916339776,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
857,False,"{'a': 0.6, 'e': 0.9633204000000001}",25,0,-86.70641985604276,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
858,False,"{'a': 0.6, 'e': 0.9632347000000001}",30,0,-342.5008895776401,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 7}",0
859,False,"{'a': 0.6, 'e': 0.9631489000000001}",25,0,-176.67283068472227,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
860,False,"{'a': 0.6, 'e': 0.9630630000000001}",20,0,-180.0291948250794,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
861,False,"{'a': 0.6, 'e': 0.9629770000000001}",20,0,-41.13471488382462,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
862,False,"{'a': 0.6, 'e': 0.9628909000000001}",25,0,-119.92155585917085,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
863,False,"{'a': 0.6, 'e': 0.9628047000000001}",30,0,-112.70079350405913,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
864,False,"{'a': 0.6, 'e': 0.9627184000000001}",20,0,-114.61063871359099,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
865,False,"{'a': 0.6, 'e': 0.962632}",20,0,-81.13217083069308,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
866,False,"{'a': 0.6, 'e': 0.9625455}",25,0,-85.62631660412774,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
867,False,"{'a': 0.6, 'e': 0.9624589}",20,0,-108.50964795202823,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
868,False,"{'a': 0.6, 'e': 0.9623722}",25,0,-187.07961421170236,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
869,False,"{'a': 0.6, 'e': 0.9622854}",20,0,-135.5211012314512,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
870,False,"{'a': 0.6, 'e': 0.9621985}",30,0,-81.4725138545429,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
871,False,"{'a': 0.6, 'e': 0.9621115}",20,0,-138.3859091950867,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
872,False,"{'a': 0.6, 'e': 0.9620244}",25,0,-196.05103907604908,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
873,False,"{'a': 0.6, 'e': 0.9619372}",30,0,-47.62107398679852,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
874,False,"{'a': 0.6, 'e': 0.9618499}",20,0,-112.13457709548382,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
875,False,"{'a': 0.6, 'e': 0.9617625000000001}",20,0,-126.57950862531338,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
876,False,"{'a': 0.6, 'e': 0.9616750000000001}",25,0,-131.02515248101759,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
877,False,"{'a': 0.6, 'e': 0.9615874000000001}",20,0,-66.9219223110203,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
878,False,"{'a': 0.6, 'e': 0.9614997000000001}",20,0,-198.3955986905094,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
879,False,"{'a': 0.6, 'e': 0.9614119000000001}",20,3,-25.896695370094843,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
880,False,"{'a': 0.6, 'e': 0.9613240000000001}",20,0,-80.52490136083973,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
881,False,"{'a': 0.6, 'e': 0.9612360000000001}",25,0,-215.20607032517216,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
882,False,"{'a': 0.6, 'e': 0.9611479}",25,0,-101.35611413880122,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
883,False,"{'a': 0.6, 'e': 0.9610597000000001}",20,0,-23.345886595598543,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
884,False,"{'a': 0.6, 'e': 0.9609714}",30,0,-145.2356425523697,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 3}",0
885,False,"{'a': 0.6, 'e': 0.960883}",30,0,-199.77583152108917,"{0: 17, 1: 5, 2: 3, 3: 2, 4: 3}",0
886,False,"{'a': 0.6, 'e': 0.9607945}",25,0,-239.52240702223142,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
887,False,"{'a': 0.6, 'e': 0.9607059}",20,0,-93.51673233694274,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
888,False,"{'a': 0.6, 'e': 0.9606172}",20,0,-43.08775247239574,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
889,False,"{'a': 0.6, 'e': 0.9605284}",30,0,-69.59705341777517,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
890,False,"{'a': 0.6, 'e': 0.9604395}",30,0,-154.86982784107462,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0
891,False,"{'a': 0.6, 'e': 0.9603505}",25,0,-68.64935288126227,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
892,False,"{'a': 0.6, 'e': 0.9602614}",35,2,-106.82095669830254,"{0: 23, 1: 0, 2: 8, 3: 1, 4: 1}",1
893,False,"{'a': 0.6, 'e': 0.9601722}",20,3,-127.26971290821773,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 2}",1
894,False,"{'a': 0.6, 'e': 0.9600829000000001}",25,0,-79.68510066980355,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
895,False,"{'a': 0.6, 'e': 0.9599935}",30,10,-73.38435787456523,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
896,False,"{'a': 0.6, 'e': 0.9599040000000001}",20,0,-106.332869345126,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
897,False,"{'a': 0.6, 'e': 0.9598144000000001}",25,0,-136.33217571689616,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
898,False,"{'a': 0.6, 'e': 0.9597247000000001}",30,0,-79.47835891761929,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
899,False,"{'a': 0.6, 'e': 0.9596349000000001}",20,0,-9.852723162661578,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
900,False,"{'a': 0.6, 'e': 0.9595450000000001}",25,8,-54.34209952492515,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
901,False,"{'a': 0.6, 'e': 0.9594550000000001}",20,0,-75.54555970273861,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
902,False,"{'a': 0.6, 'e': 0.9593649000000001}",25,0,-139.0123839071189,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
903,False,"{'a': 0.6, 'e': 0.9592747}",35,0,-112.56044886003167,"{0: 21, 1: 3, 2: 10, 3: 1, 4: 0}",0
904,False,"{'a': 0.6, 'e': 0.9591844}",30,0,-83.56338057394012,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
905,False,"{'a': 0.6, 'e': 0.959094}",25,0,-150.70010646631684,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
906,False,"{'a': 0.6, 'e': 0.9590035}",25,0,-123.04866371831798,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
907,False,"{'a': 0.6, 'e': 0.9589129}",25,0,-111.49924514066119,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
908,False,"{'a': 0.6, 'e': 0.9588222}",30,0,-163.7484871409391,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
909,False,"{'a': 0.6, 'e': 0.9587314}",20,0,-78.19757003561558,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
910,False,"{'a': 0.6, 'e': 0.9586405}",20,0,-101.62647840561404,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
911,False,"{'a': 0.6, 'e': 0.9585495}",25,0,-149.22489023671835,"{0: 11, 1: 8, 2: 2, 3: 3, 4: 1}",0
912,False,"{'a': 0.6, 'e': 0.9584584}",20,0,-167.98326140234616,"{0: 8, 1: 1, 2: 7, 3: 3, 4: 1}",0
913,False,"{'a': 0.6, 'e': 0.9583672000000001}",30,0,-98.16850216019189,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
914,False,"{'a': 0.6, 'e': 0.9582759000000001}",20,0,-96.83782159093492,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
915,False,"{'a': 0.6, 'e': 0.9581845000000001}",20,0,-57.60729461282426,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
916,False,"{'a': 0.6, 'e': 0.9580930000000001}",25,0,-144.6998100111992,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
917,False,"{'a': 0.6, 'e': 0.9580014000000001}",20,0,-92.11310600535494,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
918,False,"{'a': 0.6, 'e': 0.9579097000000001}",20,0,-86.35299519891296,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
919,False,"{'a': 0.6, 'e': 0.9578179000000001}",20,9,-28.317942669453927,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
920,False,"{'a': 0.6, 'e': 0.9577260000000001}",20,0,-115.87711440460019,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
921,False,"{'a': 0.6, 'e': 0.9576340000000001}",20,0,-93.01017335520629,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
922,False,"{'a': 0.6, 'e': 0.9575419000000001}",25,0,-136.7108873380837,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
923,False,"{'a': 0.6, 'e': 0.9574497000000001}",25,0,-125.19274643542252,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
924,False,"{'a': 0.6, 'e': 0.9573574}",20,9,-59.29690690565298,"{0: 5, 1: 1, 2: 4, 3: 1, 4: 0}",1
925,False,"{'a': 0.6, 'e': 0.957265}",30,0,-133.77370660037025,"{0: 13, 1: 7, 2: 9, 3: 1, 4: 0}",0
926,False,"{'a': 0.6, 'e': 0.9571725}",20,0,-94.45999576025355,"{0: 12, 1: 6, 2: 0, 3: 0, 4: 2}",0
927,False,"{'a': 0.6, 'e': 0.9570799}",20,0,-97.12812792143419,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
928,False,"{'a': 0.6, 'e': 0.9569872}",25,0,-115.27764336769009,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
929,False,"{'a': 0.6, 'e': 0.9568944}",20,0,-37.62396579720843,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
930,False,"{'a': 0.6, 'e': 0.9568015000000001}",20,15,3.6758422354136195,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.6, 'e': 0.9567085000000001}",30,4,-125.67190852420268,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 2}",1
932,False,"{'a': 0.6, 'e': 0.9566154000000001}",25,0,-154.6098498737882,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
933,False,"{'a': 0.6, 'e': 0.9565222000000001}",20,0,-71.63147654658793,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
934,False,"{'a': 0.6, 'e': 0.9564289000000001}",25,0,-112.10170834052374,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
935,False,"{'a': 0.6, 'e': 0.9563355000000001}",30,0,-205.80273756077725,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
936,False,"{'a': 0.6, 'e': 0.9562420000000001}",20,0,-54.28818041369755,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
937,False,"{'a': 0.6, 'e': 0.9561484000000001}",25,0,-53.01215911485168,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
938,False,"{'a': 0.6, 'e': 0.9560547000000001}",25,0,-151.09498606502638,"{0: 15, 1: 4, 2: 1, 3: 3, 4: 2}",0
939,False,"{'a': 0.6, 'e': 0.9559609000000001}",25,0,-128.8757278389442,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
940,False,"{'a': 0.6, 'e': 0.9558670000000001}",20,0,-76.76749046826501,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
941,False,"{'a': 0.6, 'e': 0.9557730000000001}",25,11,-8.413183397516846,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
942,False,"{'a': 0.6, 'e': 0.9556789000000001}",20,0,-168.39534516665074,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
943,False,"{'a': 0.6, 'e': 0.9555847000000001}",20,0,-68.86439988742083,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
944,False,"{'a': 0.6, 'e': 0.9554904000000001}",25,18,-13.501687802115441,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
945,False,"{'a': 0.6, 'e': 0.955396}",20,0,-126.87889179505565,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
946,False,"{'a': 0.6, 'e': 0.9553015}",25,0,-102.64420352366035,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
947,False,"{'a': 0.6, 'e': 0.9552069000000001}",20,0,-55.493881961951566,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
948,False,"{'a': 0.6, 'e': 0.9551122000000001}",20,0,-103.72761009602974,"{0: 8, 1: 4, 2: 7, 3: 1, 4: 0}",0
949,False,"{'a': 0.6, 'e': 0.9550174000000001}",25,0,-121.54262348720778,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
950,False,"{'a': 0.6, 'e': 0.9549225000000001}",35,0,-134.0130533358939,"{0: 27, 1: 2, 2: 2, 3: 1, 4: 3}",0
951,False,"{'a': 0.6, 'e': 0.9548275000000002}",25,0,-184.95494935096823,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
952,False,"{'a': 0.6, 'e': 0.9547324000000001}",25,0,-171.76485458287107,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
953,False,"{'a': 0.6, 'e': 0.9546372000000002}",20,0,-96.462544813449,"{0: 10, 1: 6, 2: 1, 3: 3, 4: 0}",0
954,False,"{'a': 0.6, 'e': 0.9545419000000002}",20,0,-58.98495308518846,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
955,False,"{'a': 0.6, 'e': 0.9544465000000002}",20,0,-63.1913942908375,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
956,False,"{'a': 0.6, 'e': 0.9543510000000002}",25,0,-108.94290207105117,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
957,False,"{'a': 0.6, 'e': 0.9542554000000002}",20,0,-37.23702470286701,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
958,False,"{'a': 0.6, 'e': 0.9541597000000002}",25,0,-189.50428083248187,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
959,False,"{'a': 0.6, 'e': 0.9540639000000002}",30,0,-132.5073938082418,"{0: 15, 1: 8, 2: 5, 3: 1, 4: 1}",0
960,False,"{'a': 0.6, 'e': 0.9539680000000001}",30,0,-54.48088524021488,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
961,False,"{'a': 0.6, 'e': 0.9538720000000002}",30,2,-76.67688590530427,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 1}",1
962,False,"{'a': 0.6, 'e': 0.9537759000000001}",25,7,-159.27467011967624,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 3}",1
963,False,"{'a': 0.6, 'e': 0.9536797000000001}",20,0,-35.02081431346145,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
964,False,"{'a': 0.6, 'e': 0.9535834000000001}",25,0,-190.8343728469542,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
965,False,"{'a': 0.6, 'e': 0.9534870000000001}",20,0,-91.29258225694853,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
966,False,"{'a': 0.6, 'e': 0.9533905}",25,14,-46.562774753205865,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
967,False,"{'a': 0.6, 'e': 0.9532939}",20,9,-92.4982383761353,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 1}",1
968,False,"{'a': 0.6, 'e': 0.9531972000000001}",20,0,-34.983517132430464,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
969,False,"{'a': 0.6, 'e': 0.9531004000000001}",20,0,-10.964161751251202,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
970,False,"{'a': 0.6, 'e': 0.9530035000000001}",25,0,-261.6765021743239,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 5}",0
971,False,"{'a': 0.6, 'e': 0.9529065000000001}",20,0,-101.09634105078203,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
972,False,"{'a': 0.6, 'e': 0.9528094000000001}",20,0,-143.48654060326967,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
973,False,"{'a': 0.6, 'e': 0.9527122000000001}",20,0,-85.15008818309553,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
974,False,"{'a': 0.6, 'e': 0.9526149000000002}",25,0,-246.41596116194768,"{0: 13, 1: 1, 2: 4, 3: 3, 4: 4}",0
975,False,"{'a': 0.6, 'e': 0.9525175000000001}",25,0,-133.47184342259732,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
976,False,"{'a': 0.6, 'e': 0.9524200000000002}",25,0,-166.26193096061283,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
977,False,"{'a': 0.6, 'e': 0.9523224000000001}",20,0,-188.06781594373174,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 3}",0
978,False,"{'a': 0.6, 'e': 0.9522247000000001}",25,0,-158.1891740125161,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
979,False,"{'a': 0.6, 'e': 0.9521269000000001}",30,0,-127.53662474879502,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
980,False,"{'a': 0.6, 'e': 0.9520290000000001}",25,0,-177.56541181679984,"{0: 13, 1: 4, 2: 3, 3: 3, 4: 2}",0
981,False,"{'a': 0.6, 'e': 0.9519310000000001}",35,0,-38.3536525375152,"{0: 28, 1: 2, 2: 4, 3: 1, 4: 0}",0
982,False,"{'a': 0.6, 'e': 0.9518329000000001}",30,0,-87.64629863338176,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
983,False,"{'a': 0.6, 'e': 0.9517347}",20,0,-70.86047239801108,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
984,False,"{'a': 0.6, 'e': 0.9516364}",30,0,-178.89054634139796,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
985,False,"{'a': 0.6, 'e': 0.951538}",20,0,-52.94029631057958,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
986,False,"{'a': 0.6, 'e': 0.9514395}",30,0,-90.75639185410877,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
987,False,"{'a': 0.6, 'e': 0.9513409}",20,0,-103.40767670573297,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
988,False,"{'a': 0.6, 'e': 0.9512422}",20,0,-104.59033395488122,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
989,False,"{'a': 0.6, 'e': 0.9511434000000001}",30,0,-111.96467129201258,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
990,False,"{'a': 0.6, 'e': 0.9510445000000001}",25,2,-142.291095828996,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 2}",1
991,False,"{'a': 0.6, 'e': 0.9509455000000001}",30,0,-143.79227234409277,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
992,False,"{'a': 0.6, 'e': 0.9508464000000001}",20,0,-112.16647702697973,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
993,False,"{'a': 0.6, 'e': 0.9507472000000001}",20,0,-98.0640796552646,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
994,False,"{'a': 0.6, 'e': 0.9506479000000001}",25,0,-149.73745424479512,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
995,False,"{'a': 0.6, 'e': 0.9505485000000001}",20,0,-96.09186750425262,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
996,False,"{'a': 0.6, 'e': 0.9504490000000001}",20,0,-179.39727387288906,"{0: 11, 1: 0, 2: 3, 3: 4, 4: 2}",0
997,False,"{'a': 0.6, 'e': 0.9503494000000001}",20,0,-72.63137691514834,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
998,False,"{'a': 0.6, 'e': 0.9502497000000001}",25,0,-124.13265930248042,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
999,False,"{'a': 0.6, 'e': 0.9501499000000001}",25,0,-178.38230043985894,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
1000,False,"{'a': 0.6, 'e': 0.9500500000000001}",20,0,-116.1140817725122,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
1001,False,"{'a': 0.6, 'e': 0.9499500000000001}",25,0,-43.6486027584047,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
1002,False,"{'a': 0.6, 'e': 0.9498499}",25,0,-200.6127571182035,"{0: 15, 1: 4, 2: 1, 3: 1, 4: 4}",0
1003,False,"{'a': 0.6, 'e': 0.9497497}",30,0,-128.62797551034078,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
1004,False,"{'a': 0.6, 'e': 0.9496494}",20,0,-42.10798934277442,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
1005,False,"{'a': 0.6, 'e': 0.949549}",20,0,-97.26395903466087,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
1006,False,"{'a': 0.6, 'e': 0.9494485}",25,0,-104.93994072633522,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1007,False,"{'a': 0.6, 'e': 0.9493479}",20,0,-100.03255338268133,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
1008,False,"{'a': 0.6, 'e': 0.9492472000000001}",25,0,-117.08445036903535,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
1009,False,"{'a': 0.6, 'e': 0.9491464000000001}",30,0,-243.09022512828747,"{0: 14, 1: 4, 2: 6, 3: 3, 4: 3}",0
1010,False,"{'a': 0.6, 'e': 0.9490455000000001}",20,0,-105.58199448508424,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
1011,False,"{'a': 0.6, 'e': 0.9489445000000001}",20,0,-63.11577413302345,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1012,False,"{'a': 0.6, 'e': 0.9488434000000001}",30,2,-176.23813506226313,"{0: 13, 1: 5, 2: 7, 3: 1, 4: 2}",1
1013,False,"{'a': 0.6, 'e': 0.9487422000000001}",20,0,-108.32698116936359,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1014,False,"{'a': 0.6, 'e': 0.9486409000000001}",20,0,-83.30427731024301,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1015,False,"{'a': 0.6, 'e': 0.9485395000000001}",30,0,-232.56141308899223,"{0: 15, 1: 6, 2: 4, 3: 1, 4: 4}",0
1016,False,"{'a': 0.6, 'e': 0.9484380000000001}",20,0,-106.14747519985232,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1017,False,"{'a': 0.6, 'e': 0.9483364000000001}",20,0,-130.320876188813,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
1018,False,"{'a': 0.6, 'e': 0.9482347000000001}",25,0,-102.57432801337339,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
1019,False,"{'a': 0.6, 'e': 0.9481329000000001}",25,0,-96.16604623620196,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
